Date,Open,High,Low,Close,Volume
29-Oct-15,221.00,222.69,217.77,218.25,1781829
28-Oct-15,222.25,224.44,218.36,221.04,1973517
27-Oct-15,219.97,225.15,219.81,223.04,1394402
26-Oct-15,219.32,221.35,218.89,220.94,1383815
23-Oct-15,218.00,219.42,217.23,219.32,1279329
22-Oct-15,212.22,216.99,212.22,216.51,1190150
21-Oct-15,209.76,213.16,208.74,211.56,1332639
20-Oct-15,207.38,209.54,205.14,208.73,1926017
19-Oct-15,209.24,210.73,208.50,210.64,1329252
16-Oct-15,210.40,211.00,208.69,209.78,1145548
15-Oct-15,209.23,211.70,207.51,209.18,1497117
14-Oct-15,212.05,212.59,207.99,208.15,1192633
13-Oct-15,213.22,214.36,211.94,211.98,1024578
12-Oct-15,213.61,214.63,212.76,214.33,1047806
9-Oct-15,214.44,216.27,213.22,213.26,1337635
8-Oct-15,212.28,214.66,211.34,214.37,782798
7-Oct-15,211.79,214.02,211.04,212.95,1126534
6-Oct-15,211.70,212.65,210.27,210.40,1620777
5-Oct-15,208.30,211.86,207.70,211.73,1347479
2-Oct-15,202.01,206.61,201.81,206.61,1148616
1-Oct-15,206.31,207.34,202.82,204.75,1885689
30-Sep-15,204.34,207.71,204.23,207.31,1721772
29-Sep-15,200.00,202.92,199.01,202.47,1226643
28-Sep-15,202.55,204.44,200.00,200.22,1313787
25-Sep-15,206.74,206.78,203.00,203.89,1411966
24-Sep-15,201.50,205.89,199.56,204.76,1659931
23-Sep-15,204.13,204.99,201.71,202.77,601116
22-Sep-15,202.46,203.97,201.50,203.66,1119195
21-Sep-15,204.35,205.79,203.18,204.35,964738
18-Sep-15,206.00,206.03,202.65,203.31,3006868
17-Sep-15,207.85,210.53,207.13,207.60,945566
16-Sep-15,207.64,208.19,206.33,207.56,927784
15-Sep-15,206.38,208.54,205.51,207.84,1253548
14-Sep-15,207.03,207.03,205.56,206.00,1034279
11-Sep-15,205.81,206.96,205.33,206.81,1085495
10-Sep-15,203.71,207.29,203.71,206.15,1369495
9-Sep-15,209.00,209.24,204.52,204.66,1105982
8-Sep-15,204.18,207.29,204.00,207.01,1317739
4-Sep-15,203.54,204.34,201.41,202.62,1212868
3-Sep-15,204.69,206.46,204.32,205.20,1346828
2-Sep-15,199.69,204.12,199.28,204.04,1489186
1-Sep-15,197.87,199.59,197.02,197.62,1674238
31-Aug-15,203.21,203.24,201.08,201.18,1086093
28-Aug-15,203.63,204.48,201.38,203.90,1390928
27-Aug-15,203.92,206.94,202.91,205.43,1679948
26-Aug-15,203.23,203.23,196.85,202.12,2843122
25-Aug-15,205.50,205.51,198.55,198.98,2092236
24-Aug-15,190.01,203.27,181.91,197.46,3297830
21-Aug-15,208.56,208.84,204.57,204.68,2035334
20-Aug-15,210.98,211.50,209.13,209.13,1406086
19-Aug-15,211.96,212.91,210.67,211.28,1303749
18-Aug-15,212.36,213.34,212.14,212.67,774992
17-Aug-15,210.88,213.12,210.77,213.02,776428
14-Aug-15,209.75,212.08,209.33,211.96,916141
13-Aug-15,208.73,210.71,208.69,209.79,1091175
12-Aug-15,207.54,209.32,206.75,208.78,932151
11-Aug-15,209.05,209.76,207.90,208.86,985751
10-Aug-15,210.04,211.57,209.34,210.78,978459
7-Aug-15,209.00,209.39,207.22,209.09,997613
6-Aug-15,209.73,209.94,208.16,209.26,1148345
5-Aug-15,210.02,210.75,209.07,209.43,1210939
4-Aug-15,208.51,209.79,207.25,209.53,1066471
3-Aug-15,207.27,207.99,206.06,207.79,1064667
31-Jul-15,207.61,208.51,206.53,207.10,1116804
30-Jul-15,207.22,208.50,205.95,206.47,1554849
29-Jul-15,204.77,210.41,204.31,208.15,2491048
28-Jul-15,202.42,204.72,201.28,203.63,1125298
27-Jul-15,200.36,201.76,199.38,201.17,997872
24-Jul-15,202.80,202.94,200.68,201.04,1125000
23-Jul-15,202.81,204.96,202.64,202.83,1175219
22-Jul-15,203.33,204.44,202.00,202.79,1124876
21-Jul-15,204.44,204.76,202.85,203.15,1766978
20-Jul-15,202.31,205.39,201.03,205.13,2051965
17-Jul-15,200.93,201.66,200.40,201.18,997953
16-Jul-15,199.80,201.81,199.60,201.62,976176
15-Jul-15,199.19,199.64,198.06,199.41,972152
14-Jul-15,198.90,199.82,198.36,199.05,1059184
13-Jul-15,196.00,198.39,195.61,197.88,1197212
10-Jul-15,193.99,197.00,192.87,194.19,1638850
9-Jul-15,191.76,193.12,191.21,192.13,1442158
8-Jul-15,188.51,191.33,188.29,190.05,1528244
7-Jul-15,188.57,190.28,187.54,190.16,1328545
6-Jul-15,186.73,188.48,186.42,187.99,902600
2-Jul-15,188.71,188.79,186.76,187.30,1024465
1-Jul-15,186.01,188.29,186.01,188.17,950075
30-Jun-15,187.17,187.79,185.33,185.90,1275262
29-Jun-15,187.59,188.52,185.41,185.52,1202615
26-Jun-15,190.53,190.56,188.51,188.64,1876298
25-Jun-15,190.50,191.17,189.68,189.99,884938
24-Jun-15,191.22,191.79,190.12,190.17,857638
23-Jun-15,192.43,192.95,190.88,191.64,573046
22-Jun-15,191.95,192.98,191.66,192.08,716879
19-Jun-15,192.69,192.69,190.99,191.14,1234928
18-Jun-15,191.50,194.49,191.38,192.75,1159733
17-Jun-15,191.36,191.78,189.72,191.02,862134
16-Jun-15,189.26,191.14,188.89,190.82,853823
15-Jun-15,190.00,190.58,189.01,189.92,710641
12-Jun-15,190.59,191.53,190.22,190.98,1110108
11-Jun-15,189.42,191.54,189.42,191.48,1333103
10-Jun-15,189.35,190.65,188.84,189.28,1729345
9-Jun-15,190.43,190.54,189.30,189.35,1041153
8-Jun-15,189.34,190.83,189.06,189.37,964763
5-Jun-15,189.41,189.77,188.43,189.33,1389183
4-Jun-15,190.76,192.29,189.99,190.17,1853956
3-Jun-15,191.42,192.33,190.79,191.89,1340274
2-Jun-15,190.61,191.29,188.80,190.77,1469155
1-Jun-15,189.48,192.25,188.37,191.07,2003827
29-May-15,189.93,190.10,187.62,188.20,1517426
28-May-15,189.41,190.76,188.93,190.12,1468947
27-May-15,190.45,191.59,190.04,191.35,1196082
26-May-15,192.68,192.68,190.14,190.51,1380511
22-May-15,193.26,193.36,192.16,192.86,995635
21-May-15,193.57,193.94,192.52,193.11,769670
20-May-15,193.90,193.90,192.46,193.25,826517
19-May-15,193.02,194.31,192.91,193.38,772271
18-May-15,192.45,193.63,192.36,193.08,822104
15-May-15,193.03,193.81,192.10,192.36,1356467
14-May-15,191.62,193.34,191.46,193.05,1004512
13-May-15,190.97,191.99,190.81,191.00,980927
12-May-15,189.22,191.31,188.55,190.61,941811
11-May-15,189.81,191.18,189.54,190.47,832022
8-May-15,189.96,191.04,189.48,190.48,950627
7-May-15,186.65,188.95,186.34,188.21,1040858
6-May-15,188.51,189.07,185.91,186.83,1192862
5-May-15,189.25,189.90,187.11,187.35,993636
4-May-15,189.20,190.85,189.15,189.69,912656
1-May-15,186.80,189.15,186.80,189.00,1196001
30-Apr-15,190.97,191.46,185.65,186.60,2257228
29-Apr-15,193.38,194.07,190.93,191.29,1427160
28-Apr-15,193.75,194.27,191.58,194.02,1095622
27-Apr-15,195.64,196.58,193.53,193.84,1378395
24-Apr-15,197.01,197.24,195.00,195.37,1307363
23-Apr-15,197.49,198.93,196.05,197.20,1178730
22-Apr-15,196.70,198.09,195.21,197.63,1127369
21-Apr-15,198.05,198.34,195.10,196.29,1421126
20-Apr-15,195.28,197.65,195.00,196.80,1276939
17-Apr-15,195.80,196.44,193.94,194.82,1230786
16-Apr-15,196.58,198.04,195.67,197.12,1065342
15-Apr-15,198.27,199.46,197.04,197.21,1154309
14-Apr-15,196.89,197.77,196.35,197.34,1586886
13-Apr-15,200.03,201.13,196.82,197.05,2130365
10-Apr-15,201.37,202.19,200.28,200.40,1278988
9-Apr-15,200.52,201.91,200.29,201.44,828374
8-Apr-15,200.45,201.89,199.63,200.81,944803
7-Apr-15,201.00,202.55,199.90,200.15,1084827
6-Apr-15,199.33,201.12,197.85,200.53,1366317
2-Apr-15,199.37,199.56,197.67,198.72,1387642
1-Apr-15,202.10,202.47,197.43,198.76,1897154
31-Mar-15,203.46,205.16,202.96,202.96,1262539
30-Mar-15,203.50,206.19,203.00,204.89,1048964
27-Mar-15,200.56,202.87,200.24,202.23,1256654
26-Mar-15,197.57,201.12,196.26,200.56,1499749
25-Mar-15,203.34,204.00,199.00,199.02,1338189
24-Mar-15,202.34,204.36,200.95,203.30,1250876
23-Mar-15,203.33,204.59,202.92,202.92,1028052
20-Mar-15,203.05,204.04,201.67,203.77,3938121
19-Mar-15,202.50,203.36,201.04,202.19,1178037
18-Mar-15,200.77,203.49,198.36,202.60,873573
17-Mar-15,201.48,202.00,200.03,200.67,936551
16-Mar-15,198.22,202.30,198.10,202.11,1198049
13-Mar-15,197.97,199.01,195.60,197.11,1155424
12-Mar-15,197.54,198.95,197.54,198.78,1047883
11-Mar-15,197.94,198.40,196.91,197.21,952960
10-Mar-15,198.41,198.98,197.31,197.58,1087980
9-Mar-15,197.42,200.49,197.21,199.74,887636
6-Mar-15,198.38,198.64,196.71,197.66,1221043
5-Mar-15,199.37,200.03,198.75,199.10,872333
4-Mar-15,199.70,200.08,198.78,198.97,851444
3-Mar-15,202.45,202.45,199.43,199.93,1312140
2-Mar-15,200.67,203.13,200.29,203.02,1037428
27-Feb-15,201.00,201.94,200.00,200.05,1311416
26-Feb-15,203.25,203.84,200.53,201.33,1349700
25-Feb-15,207.05,207.06,204.50,204.86,2759828
24-Feb-15,205.51,206.93,204.82,206.62,1168595
23-Feb-15,204.00,205.66,203.20,205.59,1440937
20-Feb-15,200.86,204.00,200.28,203.99,1302351
19-Feb-15,198.56,201.74,197.97,201.71,1776085
18-Feb-15,197.57,198.58,196.95,198.57,902483
17-Feb-15,196.53,198.30,195.77,197.57,1023492
13-Feb-15,197.29,198.39,196.19,196.95,1253937
12-Feb-15,196.71,198.23,196.39,197.48,1217908
11-Feb-15,195.17,197.18,195.00,196.31,1439827
10-Feb-15,195.10,195.98,193.88,195.67,1280714
9-Feb-15,194.35,194.99,192.70,193.02,1208275
6-Feb-15,194.29,196.95,192.90,195.24,1127096
5-Feb-15,193.08,194.47,191.58,194.06,1063892
4-Feb-15,191.34,193.53,190.62,192.28,1230868
3-Feb-15,190.38,192.30,189.59,192.00,1618183
2-Feb-15,188.41,189.76,186.01,189.33,1554005
30-Jan-15,189.77,190.96,188.28,188.37,2288812
29-Jan-15,189.26,192.53,187.10,192.50,2017001
28-Jan-15,191.84,194.80,189.00,189.25,1570436
27-Jan-15,193.00,193.48,190.32,190.55,1943283
26-Jan-15,196.25,196.92,193.03,195.68,1339423
23-Jan-15,197.99,198.88,196.95,197.44,1313920
22-Jan-15,197.00,198.56,195.28,198.09,1307908
21-Jan-15,195.00,196.75,194.11,195.50,966793
20-Jan-15,196.63,196.99,193.01,195.75,858244
16-Jan-15,191.88,194.77,191.88,194.71,1085573
15-Jan-15,194.16,194.73,191.85,192.37,897276
14-Jan-15,194.15,194.24,191.63,193.23,1101279
13-Jan-15,196.14,198.44,192.68,194.35,1094981
12-Jan-15,195.51,196.23,193.71,194.47,896874
9-Jan-15,195.09,197.07,194.82,195.02,1439524
8-Jan-15,190.90,196.88,190.90,195.13,1952999
7-Jan-15,189.32,191.02,189.22,190.83,942037
6-Jan-15,189.62,190.99,186.80,188.40,1206318
5-Jan-15,192.90,194.50,188.60,189.29,1506476
2-Jan-15,192.10,194.48,191.04,193.31,902755
31-Dec-14,194.91,195.97,192.52,192.57,713310
30-Dec-14,195.24,196.41,195.00,195.43,523556
29-Dec-14,196.93,196.93,194.71,195.64,611276
26-Dec-14,196.71,197.81,196.58,196.84,547404
24-Dec-14,195.97,197.91,195.79,196.43,403319
23-Dec-14,198.50,198.72,195.75,195.77,986538
22-Dec-14,193.40,196.96,193.40,196.45,1110052
19-Dec-14,191.55,194.24,191.01,192.85,2609142
18-Dec-14,187.55,191.72,186.04,191.64,1670454
17-Dec-14,185.39,185.93,182.40,185.15,1482562
16-Dec-14,184.00,188.43,183.99,185.39,1228577
15-Dec-14,185.59,187.26,183.06,184.21,1311126
12-Dec-14,187.28,188.04,184.78,185.18,1204771
11-Dec-14,188.76,190.40,188.04,189.25,1170567
10-Dec-14,189.75,190.70,187.56,187.91,1246312
9-Dec-14,188.31,190.75,188.13,190.62,1140900
8-Dec-14,190.00,190.60,188.77,189.85,1676528
5-Dec-14,189.07,190.18,188.47,189.87,1204355
4-Dec-14,189.98,190.25,188.47,189.73,922481
3-Dec-14,190.20,190.67,189.65,189.68,1390401
2-Dec-14,190.67,191.57,189.32,190.11,1659903
1-Dec-14,190.93,191.88,190.02,191.10,1538325
28-Nov-14,189.62,192.58,189.00,191.56,940923
26-Nov-14,187.50,189.55,187.13,189.15,1320566
25-Nov-14,188.82,190.04,188.55,188.67,1808128
24-Nov-14,188.28,189.26,188.00,188.82,1126986
21-Nov-14,187.96,188.28,187.18,187.93,1328213
20-Nov-14,185.65,185.98,184.39,185.56,1021607
19-Nov-14,186.07,186.76,185.41,186.00,1167485
18-Nov-14,185.28,187.24,184.50,186.56,1775200
17-Nov-14,186.69,187.18,185.36,185.51,1160875
14-Nov-14,187.99,188.00,185.91,186.60,1665674
13-Nov-14,187.18,189.05,186.92,187.97,990612
12-Nov-14,186.93,187.82,186.35,186.87,789348
11-Nov-14,187.00,188.44,186.74,187.12,881387
10-Nov-14,186.46,187.26,185.76,186.99,1296164
7-Nov-14,189.38,189.41,184.91,186.15,2569425
6-Nov-14,190.00,190.47,189.08,189.88,995063
5-Nov-14,192.19,192.34,188.28,189.73,1743822
4-Nov-14,190.84,192.94,190.29,190.79,1668316
3-Nov-14,191.30,191.93,188.63,190.75,1146009
31-Oct-14,191.40,191.92,189.66,190.57,1700082
30-Oct-14,185.96,189.62,184.83,189.29,1586060
29-Oct-14,186.03,186.78,184.91,186.43,1663745
28-Oct-14,184.10,185.55,182.68,185.55,1809175
27-Oct-14,181.69,183.10,180.70,183.00,1072440
24-Oct-14,181.67,181.76,179.42,181.33,1550786
23-Oct-14,177.09,181.63,177.09,180.67,2442867
22-Oct-14,171.00,177.84,170.71,176.01,3805733
21-Oct-14,170.15,173.85,166.28,172.61,4106894
20-Oct-14,175.93,176.37,173.93,175.53,2055612
17-Oct-14,176.84,177.89,175.86,176.24,2360081
16-Oct-14,173.23,176.73,172.45,174.72,1972836
15-Oct-14,174.01,176.02,170.26,175.19,2181144
14-Oct-14,173.55,177.75,173.14,176.11,1585342
13-Oct-14,173.97,176.44,172.78,172.88,1475635
10-Oct-14,174.68,176.78,173.70,174.47,1668759
9-Oct-14,176.32,176.56,173.55,174.55,1581640
8-Oct-14,173.27,176.55,171.83,176.35,1677604
7-Oct-14,176.40,176.56,173.00,173.02,1183730
6-Oct-14,179.62,179.70,176.67,176.92,1486304
3-Oct-14,177.67,179.34,176.92,178.34,2463719
2-Oct-14,177.66,178.30,175.79,176.35,1469110
1-Oct-14,181.15,181.15,177.08,177.89,1901420
30-Sep-14,182.60,184.09,182.13,182.78,1981557
29-Sep-14,181.80,182.79,180.11,181.36,1582582
26-Sep-14,177.54,182.27,177.54,181.58,1880819
25-Sep-14,178.10,178.74,176.26,177.44,1739089
24-Sep-14,176.28,178.50,176.28,178.39,959395
23-Sep-14,178.53,178.98,175.92,176.34,1451121
22-Sep-14,179.72,180.76,178.76,178.99,1097393
19-Sep-14,180.49,181.22,180.22,180.74,1896684
18-Sep-14,179.37,179.72,178.30,179.57,1040525
17-Sep-14,177.78,179.65,177.45,178.80,1152637
16-Sep-14,175.13,177.94,175.02,177.19,1187091
15-Sep-14,174.42,175.78,173.92,175.60,678526
12-Sep-14,174.17,174.99,173.71,174.43,759383
11-Sep-14,174.38,174.77,173.58,174.20,1299213
10-Sep-14,174.96,175.03,173.72,174.59,2210569
9-Sep-14,175.60,176.35,174.84,174.94,1418370
8-Sep-14,174.52,175.57,174.36,174.77,928152
5-Sep-14,173.17,174.65,172.37,174.58,983572
4-Sep-14,173.99,174.49,172.76,173.04,1109122
3-Sep-14,174.94,175.64,173.21,173.50,1454801
2-Sep-14,175.14,175.31,173.07,173.80,1547713
29-Aug-14,174.76,175.09,173.75,174.00,1532041
28-Aug-14,174.67,175.05,173.74,174.10,1455774
27-Aug-14,176.99,177.19,176.00,176.52,1115227
26-Aug-14,176.97,177.01,176.04,176.61,1037021
25-Aug-14,175.75,177.07,175.43,176.53,866414
22-Aug-14,174.71,176.13,174.36,175.15,801404
21-Aug-14,174.92,175.49,174.18,175.10,1089330
20-Aug-14,172.15,175.47,172.13,175.31,1353129
19-Aug-14,172.02,172.40,171.29,172.13,841052
18-Aug-14,170.20,172.10,170.04,171.52,766472
15-Aug-14,169.91,170.50,167.94,169.16,1062433
14-Aug-14,169.34,170.21,168.86,169.50,1030029
13-Aug-14,166.15,169.40,166.15,169.09,1081606
12-Aug-14,166.15,167.15,165.26,165.78,779533
11-Aug-14,166.86,166.93,166.00,166.15,801750
8-Aug-14,163.11,166.19,163.10,165.80,1196123
7-Aug-14,164.28,164.62,162.52,162.95,1087119
6-Aug-14,166.08,166.08,162.71,163.05,1885235
5-Aug-14,167.79,169.16,166.56,166.93,1218909
4-Aug-14,167.56,168.58,167.03,168.29,1196373
1-Aug-14,166.72,168.77,166.19,167.12,1535923
31-Jul-14,169.08,169.24,166.97,166.97,1935997
30-Jul-14,170.24,171.36,168.84,170.18,1077748
29-Jul-14,170.50,170.66,169.24,169.33,1063434
28-Jul-14,169.99,170.57,168.30,170.00,1989631
25-Jul-14,169.33,170.69,169.19,170.04,2112251
24-Jul-14,168.53,170.12,167.82,169.97,1617585
23-Jul-14,167.76,169.21,167.22,168.10,1808521
22-Jul-14,164.50,168.18,164.39,167.87,2174579
21-Jul-14,162.00,163.67,161.19,162.98,1201477
18-Jul-14,161.82,162.54,161.06,162.49,1074835
17-Jul-14,161.11,163.20,160.56,161.33,1190893
16-Jul-14,163.08,163.46,161.15,161.55,947811
15-Jul-14,161.73,163.48,161.47,162.62,1313917
14-Jul-14,160.78,161.98,160.50,161.81,1045176
11-Jul-14,158.13,160.62,157.93,160.31,1073587
10-Jul-14,156.23,159.04,156.23,158.18,815689
9-Jul-14,158.12,158.73,157.43,157.93,827466
8-Jul-14,158.44,158.44,156.96,157.21,970969
7-Jul-14,159.25,159.71,157.71,158.30,1167639
3-Jul-14,159.80,160.38,159.11,159.90,687190
2-Jul-14,160.77,160.88,158.20,158.98,1309801
1-Jul-14,160.04,161.77,158.59,160.64,1358243
30-Jun-14,162.76,162.83,160.36,160.73,1234530
27-Jun-14,162.28,162.93,161.86,162.70,1102222
26-Jun-14,162.81,162.81,160.51,162.05,988446
25-Jun-14,162.65,162.91,161.44,162.45,988351
24-Jun-14,163.28,164.50,162.46,162.51,812472
23-Jun-14,165.27,165.81,163.32,163.95,829507
20-Jun-14,163.75,165.70,163.75,165.40,1862926
19-Jun-14,164.01,165.62,163.30,164.20,1045848
18-Jun-14,164.13,164.22,162.05,163.79,1028241
17-Jun-14,165.00,165.64,163.55,164.24,858077
16-Jun-14,163.86,165.63,163.53,165.14,897600
13-Jun-14,162.96,164.59,162.66,164.04,750209
12-Jun-14,164.30,164.76,162.18,162.64,857255
11-Jun-14,166.52,166.94,164.02,164.53,1298039
10-Jun-14,167.99,168.07,166.28,167.34,1002712
9-Jun-14,166.21,168.87,165.70,168.08,1351013
6-Jun-14,166.53,167.23,166.35,167.17,890976
5-Jun-14,164.53,166.51,164.53,166.33,996066
4-Jun-14,163.49,164.72,162.99,164.52,871290
3-Jun-14,164.11,164.48,163.19,163.89,850867
2-Jun-14,163.88,164.41,162.63,164.11,1013258
30-May-14,162.73,163.96,162.29,163.65,2122918
29-May-14,161.12,163.39,160.58,163.15,1489150
28-May-14,163.43,164.60,161.87,162.10,1831510
27-May-14,163.13,163.23,162.00,162.95,1294573
23-May-14,162.67,163.24,161.90,162.64,1663351
22-May-14,162.07,162.38,161.26,161.82,823192
21-May-14,161.16,162.08,160.85,161.89,859476
20-May-14,162.49,162.50,159.89,160.57,909795
19-May-14,162.15,163.24,161.70,162.30,1460232
16-May-14,163.69,164.29,162.01,162.10,1739167
15-May-14,164.82,165.42,162.77,163.54,1061274
14-May-14,167.99,168.00,164.85,165.26,1165820
13-May-14,166.92,167.98,166.33,167.64,968449
12-May-14,165.50,167.17,165.30,166.92,1051877
9-May-14,164.15,165.20,163.38,165.18,837859
8-May-14,164.18,165.35,163.64,164.39,1024706
7-May-14,164.00,164.47,162.57,164.20,1173308
6-May-14,164.66,165.30,163.19,163.49,1026587
5-May-14,163.50,165.37,162.79,165.12,945542
2-May-14,163.00,164.11,162.70,163.90,1133094
1-May-14,163.72,164.84,162.32,162.85,1302015
30-Apr-14,162.02,164.38,161.35,164.14,1615759
29-Apr-14,161.30,162.53,160.91,161.99,1225902
28-Apr-14,161.33,162.27,159.80,161.37,1352718
25-Apr-14,160.22,161.49,158.69,161.09,1803359
24-Apr-14,162.43,162.59,159.60,160.62,1398406
23-Apr-14,156.81,162.43,155.82,161.98,2862510
22-Apr-14,164.68,164.71,156.20,156.69,2674864
21-Apr-14,163.24,163.24,160.36,161.49,1305772
17-Apr-14,158.25,160.49,158.25,160.25,1544935
16-Apr-14,158.44,159.47,156.87,159.44,1167933
15-Apr-14,155.55,157.59,154.21,157.39,1160501
14-Apr-14,155.00,157.16,154.29,155.82,1356072
11-Apr-14,154.97,155.39,153.54,153.82,2025662
10-Apr-14,159.08,159.65,155.31,155.43,1501443
9-Apr-14,158.03,159.95,156.92,158.83,1124311
8-Apr-14,157.57,157.80,154.75,156.65,1784524
7-Apr-14,159.38,160.61,157.48,157.74,1315456
4-Apr-14,164.95,164.95,159.42,159.61,1622749
3-Apr-14,165.00,165.13,163.70,163.75,1254888
2-Apr-14,164.00,164.77,162.68,164.70,1050349
1-Apr-14,163.52,164.13,162.53,163.71,982497
31-Mar-14,162.25,163.55,161.60,163.24,1458711
28-Mar-14,159.53,161.37,159.24,160.54,1191808
27-Mar-14,159.29,159.95,158.02,158.88,1858871
26-Mar-14,160.84,162.09,159.62,159.64,1299782
25-Mar-14,158.75,161.13,158.58,160.57,2099691
24-Mar-14,158.53,159.37,157.01,158.19,1997404
21-Mar-14,161.00,161.37,157.40,157.40,4248004
20-Mar-14,161.12,162.47,159.37,159.93,3228486
19-Mar-14,164.37,164.58,160.01,160.90,2068176
18-Mar-14,164.85,165.09,163.85,163.98,1655799
17-Mar-14,163.44,164.65,163.08,164.07,1466315
14-Mar-14,162.54,164.60,162.15,162.42,1394290
13-Mar-14,164.53,165.11,162.32,162.83,1404574
12-Mar-14,163.47,164.00,162.00,163.86,1503075
11-Mar-14,165.37,165.70,163.72,163.80,1738241
10-Mar-14,165.69,166.70,165.11,165.48,1377123
7-Mar-14,167.50,167.87,165.97,166.57,1403507
6-Mar-14,166.85,167.48,166.40,166.84,1378314
5-Mar-14,166.23,167.43,165.50,166.82,1889246
4-Mar-14,164.29,166.17,164.29,165.64,1748260
3-Mar-14,160.82,164.21,160.52,163.55,1709051
28-Feb-14,161.15,163.31,161.15,162.30,2232736
27-Feb-14,160.40,161.67,159.51,161.44,3075573
26-Feb-14,163.30,164.41,160.81,160.83,2691196
25-Feb-14,166.58,167.43,163.10,163.61,2283970
24-Feb-14,165.62,168.41,164.80,166.14,2534374
21-Feb-14,165.00,165.44,163.37,164.33,2378114
20-Feb-14,163.00,165.89,162.92,164.27,2113230
19-Feb-14,162.60,164.71,162.01,162.65,1762394
18-Feb-14,161.53,163.95,161.53,162.70,1985338
14-Feb-14,159.80,163.24,159.31,162.89,2557286
13-Feb-14,157.66,160.76,156.54,159.80,2461603
12-Feb-14,158.71,159.45,157.97,158.92,1851275
11-Feb-14,154.57,158.32,154.18,157.56,2242159
10-Feb-14,154.75,155.41,153.52,153.98,2375022
7-Feb-14,151.90,155.70,151.06,155.13,2079509
6-Feb-14,149.73,152.64,149.50,151.74,2073849
5-Feb-14,147.74,151.97,147.43,150.39,2728126
4-Feb-14,147.79,148.97,144.69,148.18,2204957
3-Feb-14,150.54,152.00,147.42,147.74,2307236
31-Jan-14,147.07,151.99,145.94,150.91,2619931
30-Jan-14,148.59,150.29,147.67,148.66,1931654
29-Jan-14,147.14,148.24,146.50,147.35,2500983
28-Jan-14,147.01,148.82,146.80,148.28,2676033
27-Jan-14,148.12,149.09,145.12,147.02,2852226
24-Jan-14,151.33,151.33,146.68,147.76,3498728
23-Jan-14,157.11,158.43,150.30,150.49,3945489
22-Jan-14,155.00,157.05,154.26,156.65,2659852
21-Jan-14,154.00,156.54,153.79,154.10,2274649
17-Jan-14,153.73,153.99,153.01,153.82,2016527
16-Jan-14,153.00,153.52,152.62,153.49,1378682
15-Jan-14,151.42,154.34,151.10,153.50,2294769
14-Jan-14,151.13,151.92,149.19,151.42,2575853
13-Jan-14,153.70,154.35,150.51,150.92,3449023
10-Jan-14,148.99,149.68,147.55,149.45,1246130
9-Jan-14,149.00,150.43,148.54,148.73,1646605
8-Jan-14,148.39,149.10,147.71,148.50,1222706
7-Jan-14,149.00,149.30,147.50,148.61,1684141
6-Jan-14,147.30,148.09,146.10,146.28,1134990
3-Jan-14,146.50,147.33,146.48,147.06,843422
2-Jan-14,147.05,147.79,145.84,146.07,1115858
31-Dec-13,147.31,148.86,147.31,148.66,692969
30-Dec-13,148.04,148.77,146.01,146.98,835681
27-Dec-13,149.26,149.99,147.52,148.13,711499
26-Dec-13,146.34,149.21,146.18,148.84,1498615
24-Dec-13,145.17,146.28,145.00,146.14,726683
23-Dec-13,144.95,146.00,144.74,145.06,1806132
20-Dec-13,143.41,144.93,142.90,144.21,1953601
19-Dec-13,143.75,143.75,141.87,142.99,1530426
18-Dec-13,140.93,143.99,140.00,143.73,2282937
17-Dec-13,140.46,140.99,139.86,140.85,1162687
16-Dec-13,139.13,140.41,139.03,140.05,1271158
13-Dec-13,138.58,139.20,138.20,139.03,1017649
12-Dec-13,137.22,138.68,137.22,137.98,1193926
11-Dec-13,139.30,139.50,137.24,137.46,1164783
10-Dec-13,138.71,139.86,138.40,139.31,1199378
9-Dec-13,138.50,139.29,138.29,138.93,1389132
6-Dec-13,137.90,138.50,137.22,138.19,1416570
5-Dec-13,136.26,137.56,136.01,136.66,1190833
4-Dec-13,138.57,138.68,135.39,136.23,2163376
3-Dec-13,139.31,139.70,137.70,138.77,1987302
2-Dec-13,141.85,142.50,139.43,139.70,1676626
29-Nov-13,143.87,144.27,141.24,141.67,1553309
27-Nov-13,142.09,144.43,142.09,143.94,1896403
26-Nov-13,141.50,143.42,141.31,143.06,2433009
25-Nov-13,141.16,142.13,140.80,141.76,6402453
22-Nov-13,139.07,140.94,138.77,140.88,4836811
21-Nov-13,137.63,139.01,137.26,138.67,3642279
20-Nov-13,138.84,138.84,136.99,137.19,858736
19-Nov-13,138.11,139.36,137.72,138.97,1046974
18-Nov-13,137.62,138.85,137.62,137.85,901328
15-Nov-13,137.93,138.04,136.39,137.45,2042950
14-Nov-13,137.74,138.40,137.00,138.29,889887
13-Nov-13,136.54,137.38,135.54,137.26,1669431
12-Nov-13,137.15,137.24,136.40,137.23,1485103
11-Nov-13,137.92,137.92,136.30,137.15,1029923
8-Nov-13,136.17,138.15,136.01,138.11,1281368
7-Nov-13,136.89,138.15,136.09,136.20,1286218
6-Nov-13,135.53,136.93,135.53,136.87,922881
5-Nov-13,135.33,136.36,135.05,135.47,885665
4-Nov-13,135.00,136.00,134.91,135.74,833449
1-Nov-13,133.54,136.84,133.43,134.55,2134974
31-Oct-13,134.01,134.78,133.16,133.34,1519199
30-Oct-13,134.12,134.96,133.32,133.72,1196078
29-Oct-13,133.40,133.88,132.87,133.66,1231100
28-Oct-13,133.76,134.38,132.95,133.23,1320230
